time,motorStatePos_0,motorStateVel_0,motorAction_0,motorStateCur_0
1769687378.506130,1.520221,-3.353374,-0.199475,-0.378481
1769687378.526242,1.349177,-3.393658,-0.324655,-0.143632
1769687378.545892,1.176983,-3.461410,-0.449315,-0.382513
1769687378.566146,1.002486,-3.485824,-0.573256,-0.086181
1769687378.585908,0.827608,-3.505967,-0.696280,-0.347235
1769687378.606264,0.651961,-3.508408,-0.818190,-0.091220
1769687378.625791,0.476316,-3.483993,-0.938789,-0.342196
1769687378.645917,0.301820,-3.486434,-1.057887,-0.078117
1769687378.665976,0.128475,-3.435774,-1.175291,-0.299860
1769687378.686202,-0.044103,-3.455305,-1.290815,-0.026710
1769687378.705846,-0.213230,-3.352153,-1.404272,-0.271638
1769687378.726257,-0.381973,-3.318583,-1.515482,-0.155727
1769687378.745881,-0.544963,-3.219092,-1.624266,0.014615
1769687378.766055,-0.704886,-3.179418,-1.730451,-0.174878
1769687378.786398,-0.862123,-3.102511,-1.833866,-0.235353
1769687378.805604,-1.012075,-2.965789,-1.934347,-0.253495
1769687378.825545,-1.159341,-2.921842,-2.031731,-0.183949
1769687378.845551,-1.301239,-2.777795,-2.125864,-0.062995
1769687378.865555,-1.438151,-2.721031,-2.216594,0.113391
1769687378.885787,-1.569310,-2.558061,-2.303777,-0.180925
1769687378.905998,-1.693567,-2.435987,-2.387272,0.033765
1769687378.925794,-1.812070,-2.275460,-2.466947,-0.189996
1769687378.945965,-1.924437,-2.197332,-2.542674,-0.062995
1769687378.965902,-2.029902,-1.998352,-2.614331,0.073074
1769687378.986110,-2.128464,-1.884823,-2.681804,0.027718
1769687379.005765,-2.219738,-1.789606,-2.744984,-0.094244
1769687379.026191,-2.303726,-1.647389,-2.803772,-0.105331
1769687379.046069,-2.380811,-1.476486,-2.858072,0.126494
1769687379.066144,-2.450609,-1.295816,-2.907798,-0.044852
1769687379.085698,-2.513504,-1.142613,-2.952870,-0.121458
1769687379.105529,-2.568730,-1.036409,-2.993216,-0.033765
1769687379.125787,-2.617051,-0.894192,-3.028771,-0.062995
1769687379.146202,-2.658470,-0.795922,-3.059479,-0.111379
1769687379.166090,-2.692219,-0.661031,-3.085291,0.043845
1769687379.186027,-2.719831,-0.462050,-3.106164,0.033765
1769687379.206362,-2.739774,-0.363780,-3.122066,0.077106
1769687379.225953,-2.754730,-0.234993,-3.132972,-0.086181
1769687379.246179,-2.761250,-0.036012,-3.138863,-0.045860
1769687379.265981,-2.759332,0.067751,-3.139731,0.006551
1769687379.286100,-2.753963,0.103762,-3.135573,0.032757
1769687379.305954,-2.745143,0.250251,-3.126397,0.162783
1769687379.325872,-2.735938,0.139165,-3.112218,0.239385
1769687379.345825,-2.730953,0.098269,-3.093057,0.248456
1769687379.366165,-2.729035,0.021973,-3.068946,0.195036
1769687379.385927,-2.729035,-0.041505,-3.039923,0.188988
1769687379.405860,-2.729035,-0.017090,-3.006035,0.168830
1769687379.426252,-2.729035,0.025024,-2.967336,0.193020
1769687379.445848,-2.729035,0.020752,-2.923888,0.211163
1769687379.465631,-2.729035,0.007935,-2.875760,0.217210
1769687379.485762,-2.729035,0.053103,-2.823030,0.241400
1769687379.505963,-2.728268,0.018311,-2.765781,0.246440
1769687379.525826,-2.727501,0.007324,-2.704106,0.241400
1769687379.545822,-2.725200,0.039675,-2.638103,0.248456
1769687379.565869,-2.720215,0.181890,-2.567878,0.204107
1769687379.586151,-2.709860,0.284433,-2.493543,0.146656
1769687379.606331,-2.692602,0.402844,-2.415217,0.303891
1769687379.626102,-2.669592,0.530412,-2.333026,0.241400
1769687379.645588,-2.641212,0.621357,-2.247101,0.327074
1769687379.665567,-2.606696,0.748925,-2.157579,0.166814
1769687379.685968,-2.565278,0.930204,-2.064604,0.248456
1769687379.706095,-2.515806,1.076083,-1.968325,0.262567
1769687379.726041,-2.459430,1.197546,-1.868896,0.191004
1769687379.745968,-2.394618,1.398358,-1.766475,0.348240
1769687379.765986,-2.321368,1.547289,-1.661227,0.393600
1769687379.785998,-2.239680,1.720023,-1.553321,0.435932
1769687379.806118,-2.149557,1.905575,-1.442929,0.282725
1769687379.825969,-2.050995,2.021546,-1.330227,0.257527
1769687379.845813,-1.944380,2.186956,-1.215396,0.379485
1769687379.865874,-1.830095,2.419508,-1.098620,0.459115
1769687379.885958,-1.706990,2.614825,-0.980086,0.248456
1769687379.906117,-1.576213,2.706382,-0.859983,0.376462
1769687379.925916,-1.437768,2.865078,-0.738503,0.418798
1769687379.945783,-1.292035,2.974334,-0.615842,0.430893
1769687379.965935,-1.139015,3.170874,-0.492195,0.428877
1769687379.986171,-0.979093,3.292947,-0.367760,0.381501
1769687380.005990,-0.813418,3.387554,-0.242737,0.205115
1769687380.026060,-0.642374,3.492539,-0.117326,0.398639
1769687380.045866,-0.465577,3.567004,0.008274,0.229305
1769687380.065759,-0.284562,3.646963,0.133860,0.374446
1769687380.086075,-0.097794,3.745232,0.259232,0.300868
1769687380.105946,0.091275,3.813593,0.384189,0.147664
1769687380.126000,0.282261,3.929563,0.508532,0.165806
1769687380.145815,0.476316,3.930173,0.632060,0.155727
1769687380.166352,0.672672,3.888669,0.754577,0.189996
1769687380.186038,0.867877,3.952148,0.875886,0.247448
1769687380.205918,1.062698,3.905149,0.995793,0.221242
1769687380.225547,1.256369,3.917356,1.114107,0.229305
1769687380.245480,1.448506,3.850825,1.230637,0.196044
1769687380.265867,1.638341,3.781242,1.345198,0.040821
1769687380.285964,1.825493,3.646963,1.457606,0.084161
1769687380.305632,2.004974,3.593249,1.567681,0.184957
1769687380.325553,2.181387,3.462629,1.675247,-0.026710
1769687380.345898,2.350898,3.358257,1.780132,0.162783
1769687380.365783,2.515038,3.242898,1.882167,0.086177
1769687380.385948,2.671509,3.050020,1.981191,0.023686
1769687380.405814,2.820309,2.837610,2.077043,0.003528
1769687380.425789,2.959906,2.757041,2.169572,0.108351
1769687380.445604,3.091833,2.561724,2.258628,0.085169
1769687380.465749,3.214554,2.396924,2.344069,0.016631
1769687380.486166,3.328840,2.191839,2.425758,-0.114402
1769687380.506389,3.433921,2.053285,2.503566,-0.030742
1769687380.526114,3.529414,1.877499,2.577366,-0.089204
1769687380.546182,3.615320,1.605275,2.647041,-0.047876
1769687380.566185,3.691254,1.383100,2.712480,0.082145
1769687380.586095,3.757985,1.138952,2.773577,0.034773
1769687380.605974,3.815894,1.033356,2.830236,-0.061987
1769687380.625952,3.865366,0.838039,2.882365,-0.050900
1769687380.645837,3.906402,0.754418,2.929880,0.040821
1769687380.665812,3.939766,0.588398,2.972707,0.079122
1769687380.686032,3.964695,0.437636,3.010776,-0.076101
1769687380.705814,3.983103,0.317392,3.044026,-0.004536
1769687380.725856,3.994991,0.131230,3.072404,0.142624
1769687380.745797,3.997292,-0.081179,3.095865,0.084161
1769687380.766044,3.992690,-0.110477,3.114371,-0.007559
1769687380.785939,3.984637,-0.168462,3.127893,-0.092228
1769687380.805620,3.976967,-0.137944,3.136408,-0.166814
1769687380.825725,3.973132,-0.067751,3.139904,-0.165806
1769687380.845647,3.973132,0.065920,3.138374,-0.137585
1769687380.865812,3.973899,0.036621,3.131822,-0.066022
1769687380.886045,3.973899,-0.011597,3.120257,-0.082149
1769687380.906188,3.973899,-0.014038,3.103698,-0.078117
1769687380.925942,3.973899,-0.045167,3.082172,-0.075094
1769687380.945872,3.973899,0.026855,3.055714,-0.060979
1769687380.966085,3.973899,-0.010986,3.024364,-0.098276
1769687380.986112,3.973899,-0.017090,2.988174,-0.115410
1769687381.005963,3.973899,0.008545,2.947202,-0.119442
1769687381.026058,3.973899,-0.004883,2.901512,-0.139600
1769687381.046113,3.973899,0.021973,2.851179,-0.155727
1769687381.066218,3.973515,-0.003052,2.796283,-0.198060
1769687381.086091,3.973132,-0.011597,2.736911,-0.213179
1769687381.105815,3.972748,0.014038,2.673159,-0.235353
1769687381.125878,3.972365,-0.016479,2.605129,-0.243416
1769687381.145570,3.971214,-0.006104,2.532929,-0.269622
1769687381.165445,3.968530,-0.094607,2.456675,-0.260551
1769687381.185414,3.963928,-0.150762,2.376490,-0.246440
1769687381.205389,3.954340,-0.250251,2.292501,-0.161775
1769687381.225447,3.937465,-0.402234,2.204843,-0.232329
1769687381.245468,3.912154,-0.546281,2.113656,-0.268614
1769687381.265491,3.879556,-0.709860,2.019086,-0.341188
1769687381.285456,3.839287,-0.847805,1.921285,-0.250472
1769687381.305429,3.790199,-1.071199,1.820408,-0.281717
1769687381.325508,3.731906,-1.258583,1.716619,-0.355299
1769687381.345530,3.664793,-1.438032,1.610082,-0.389568
1769687381.365441,3.587707,-1.636403,1.500968,-0.286757
1769687381.385451,3.501418,-1.806085,1.389452,-0.191004
1769687381.405439,3.405541,-2.000793,1.275712,-0.284741
1769687381.425519,3.300077,-2.173529,1.159930,-0.229305
1769687381.445398,3.185792,-2.362132,1.042292,-0.369410
1769687381.465489,3.061535,-2.545244,0.922985,-0.344212
1769687381.485502,2.928843,-2.738121,0.802202,-0.428877
1769687381.505427,2.787328,-2.899258,0.680134,-0.370418
1769687381.525450,2.638528,-3.001801,0.556978,-0.359330
1769687381.545521,2.482441,-3.202002,0.432931,-0.445004
1769687381.565498,2.319066,-3.291116,0.308191,-0.438956
1769687381.585795,2.148790,-3.427839,0.182957,-0.165806
1769687381.605676,1.973910,-3.518784,0.057431,-0.418798
1769687381.625786,1.794430,-3.634144,-0.068187,-0.252487
1769687381.645991,1.608812,-3.737907,-0.193697,-0.210155
1769687381.666087,1.423194,-3.775750,-0.318896,-0.387552
1769687381.685470,1.232591,-3.844721,-0.443584,-0.343204
1769687381.705873,1.042755,-3.858150,-0.567563,-0.245432
1769687381.725820,0.848700,-3.878292,-0.690634,-0.176893
1769687381.746089,0.656180,-3.846552,-0.812599,-0.137585
1769687381.765881,0.463659,-3.813593,-0.933263,-0.149680
1769687381.785898,0.273441,-3.812373,-1.052434,-0.278693
1769687381.805978,0.084755,-3.745232,-1.169921,-0.281717
1769687381.825706,-0.102013,-3.723868,-1.285535,-0.125490
1769687381.845745,-0.284562,-3.630482,-1.399091,-0.082149
1769687381.865685,-0.464810,-3.548082,-1.510409,-0.250472
1769687381.885853,-0.640456,-3.509629,-1.619309,0.007559
1769687381.905441,-0.809583,-3.424788,-1.725617,-0.154719
1769687381.925392,-0.974108,-3.238624,-1.829164,-0.133553
1769687381.945736,-1.133263,-3.137302,-1.929783,0.001512
1769687381.965910,-1.287049,-3.015839,-2.027313,0.082145
1769687381.985955,-1.433549,-2.838222,-2.121599,0.048884
1769687382.005965,-1.572378,-2.717369,-2.212490,-0.099284
1769687382.025928,-1.703154,-2.575762,-2.299839,-0.016631
1769687382.045956,-1.828177,-2.414625,-2.383507,-0.001512
1769687382.065789,-1.944380,-2.244941,-2.463361,0.043845
1769687382.085986,-2.052913,-2.091129,-2.539273,-0.061987
1769687382.105911,-2.153008,-1.987365,-2.611120,-0.047876
1769687382.125841,-2.245049,-1.739556,-2.678788,0.044852
1769687382.145682,-2.328271,-1.606494,-2.742168,0.081138
1769687382.165689,-2.403438,-1.413007,-2.801161,-0.050900
1769687382.185931,-2.471319,-1.226844,-2.855669,0.002520
1769687382.205824,-2.530762,-1.099887,-2.905608,0.125486
1769687382.225696,-2.582535,-0.940580,-2.950896,0.116415
1769687382.245607,-2.626255,-0.785546,-2.991462,0.084161
1769687382.265691,-2.662305,-0.649434,-3.027239,-0.044852
1769687382.285939,-2.690301,-0.499893,-3.058172,0.075090
1769687382.305939,-2.711777,-0.313730,-3.084210,-0.050900
1769687382.325912,-2.724050,-0.183111,-3.105312,0.067027
1769687382.345615,-2.730569,-0.084841,-3.121444,0.083153
1769687382.365725,-2.733637,-0.046388,-3.132580,0.114399
1769687382.385503,-2.735171,-0.004883,-3.138702,0.105328
1769687382.405720,-2.734787,0.001831,-3.139801,0.132545
1769687382.425857,-2.734787,-0.009766,-3.135875,0.132545
1769687382.445760,-2.734787,0.008545,-3.126930,0.126494
1769687382.465395,-2.734787,0.001831,-3.112981,0.145648
1769687382.485353,-2.734787,0.026245,-3.094049,0.147664
1769687382.505665,-2.734787,-0.002441,-3.070166,0.128510
1769687382.525550,-2.734787,0.022583,-3.041368,0.148672
1769687382.545758,-2.734787,0.014038,-3.007703,0.184957
1769687382.565730,-2.734404,0.029297,-2.969225,0.201084
1769687382.586183,-2.734404,-0.004883,-2.925994,0.195036
1769687382.606051,-2.734404,0.006104,-2.878080,0.231321
1769687382.625832,-2.734020,-0.015869,-2.825560,0.240392
1769687382.645850,-2.733637,0.009155,-2.768518,0.266598
1769687382.666118,-2.732870,0.033569,-2.707044,0.313971
1769687382.686131,-2.732103,0.028687,-2.641238,0.302883
1769687382.705865,-2.730186,0.074465,-2.571205,0.332113
1769687382.725949,-2.725967,0.073245,-2.497057,0.260551
1769687382.745920,-2.717530,0.233161,-2.418913,0.219226
1769687382.765572,-2.702957,0.394299,-2.336897,0.199068
1769687382.785783,-2.680713,0.504775,-2.251141,0.425853
1769687382.805682,-2.652334,0.633564,-2.161782,0.173870
1769687382.825755,-2.616284,0.829494,-2.068963,0.245432
1769687382.845777,-2.572565,0.988190,-1.972833,0.370414
1769687382.865597,-2.520408,1.107211,-1.873545,0.344208
1769687382.885468,-2.459813,1.361125,-1.771259,0.210155
1769687382.905725,-2.390398,1.457565,-1.666137,0.408719
1769687382.926180,-2.311013,1.639454,-1.558350,0.243416
1769687382.945818,-2.222423,1.843929,-1.448068,0.424845
1769687382.966103,-2.125396,2.024598,-1.335469,0.406703
1769687382.986194,-2.018780,2.246163,-1.220732,0.354287
1769687383.005884,-1.903729,2.357860,-1.104041,0.288773
1769687383.025711,-1.780239,2.553790,-0.985584,0.449035
1769687383.045321,-1.648313,2.704551,-0.865549,0.351264
1769687383.065468,-1.507565,2.880948,-0.744129,0.285749
1769687383.085880,-1.357998,3.056734,-0.621518,0.266598
1769687383.106139,-1.200377,3.206275,-0.497912,0.341184
1769687383.126221,-1.037386,3.320415,-0.373509,0.395616
1769687383.145863,-0.867492,3.471785,-0.248509,0.332113
1769687383.166081,-0.691463,3.567615,-0.123111,0.419806
1769687383.185805,-0.508914,3.678091,0.002485,0.223258
1769687383.205812,-0.322529,3.742180,0.128076,0.255511
1769687383.225966,-0.131926,3.844721,0.253462,0.320018
1769687383.246541,0.063662,3.941159,0.378443,0.369406
1769687383.265489,0.261168,4.001586,0.502818,0.331105
1769687383.286066,0.461358,4.016845,0.626388,0.324050
1769687383.305922,0.662316,4.008911,0.748956,0.328081
1769687383.325913,0.864042,4.034548,0.870325,0.245432
1769687383.346208,1.066150,4.055910,0.990301,0.244424
1769687383.365443,1.264423,3.954589,1.108692,0.225274
1769687383.385868,1.462696,3.939939,1.225309,0.241400
1769687383.405817,1.657134,3.832514,1.339965,0.256519
1769687383.426181,1.847737,3.798945,1.452476,0.159759
1769687383.445894,2.034120,3.681142,1.562662,-0.004536
1769687383.465429,2.212068,3.503525,1.670347,0.149680
1769687383.485749,2.385797,3.465071,1.775359,-0.043845
1769687383.505955,2.553389,3.268533,1.877530,0.154719
1769687383.525821,2.711010,3.104954,1.976696,0.119439
1769687383.545657,2.861345,2.952361,2.072698,0.092225
1769687383.566096,3.002092,2.697227,2.165383,0.173870
1769687383.585953,3.134402,2.620931,2.254602,-0.059971
1769687383.605405,3.256357,2.326732,2.340213,0.111375
1769687383.625396,3.369492,2.216253,2.422078,-0.046868
1769687383.645711,3.473039,1.976378,2.500067,-0.134561
1769687383.665950,3.566998,1.725516,2.574055,-0.054932
1769687383.685910,3.650218,1.604664,2.643923,0.143632
1769687383.705580,3.724236,1.408734,2.709559,-0.169838
1769687383.725343,3.787898,1.165197,2.770859,0.022678
1769687383.746248,3.843122,1.064487,2.827724,0.107343
1769687383.765886,3.889527,0.808740,2.880063,0.059971
1769687383.786040,3.927111,0.693381,2.927793,-0.109363
1769687383.805914,3.956641,0.485244,2.970837,0.013607
1769687383.825976,3.977734,0.377209,3.009127,-0.093236
1769687383.845810,3.993073,0.217292,3.042600,0.103312
1769687383.865942,3.998442,0.034790,3.071204,0.096256
1769687383.886161,3.995374,-0.104374,3.094892,0.023686
1769687383.905785,3.988472,-0.162969,3.113627,-0.044852
1769687383.925829,3.980035,-0.126346,3.127379,-0.154719
1769687383.945830,3.974282,-0.095217,3.136126,-0.174878
1769687383.965808,3.971981,0.000000,3.139853,-0.161775
1769687383.985865,3.972748,0.026245,3.138555,-0.086181
1769687384.005982,3.973132,-0.004272,3.132234,-0.065014
1769687384.025975,3.973132,-0.000610,3.120900,-0.090212
1769687384.045872,3.972748,-0.004272,3.104571,-0.082149
1769687384.065618,3.973132,0.001221,3.083273,-0.070054
1769687384.086435,3.972748,-0.021974,3.057041,-0.095252
1769687384.105926,3.972748,0.027466,3.025916,-0.070054
1769687384.125866,3.972748,-0.014648,2.989947,-0.113394
1769687384.145931,3.972748,0.026855,2.949194,-0.113394
1769687384.165925,3.972748,-0.040895,2.903720,-0.142624
1769687384.185928,3.972748,0.004883,2.853600,-0.182941
1769687384.206070,3.972365,0.025635,2.798912,-0.195036
1769687384.225448,3.972365,-0.007935,2.739744,-0.193020
1769687384.245671,3.971598,-0.014038,2.676192,-0.225274
1769687384.265666,3.970831,-0.019532,2.608356,-0.244424
1769687384.285898,3.969297,-0.073245,2.536346,-0.245432
1769687384.305904,3.965845,-0.008545,2.460277,-0.240392
1769687384.325763,3.958175,-0.166631,2.380270,-0.198060
1769687384.345616,3.945135,-0.311289,2.296453,-0.134561
1769687384.365403,3.924043,-0.427870,2.208961,-0.368402
1769687384.385809,3.896430,-0.595721,2.117934,-0.117426
1769687384.405931,3.861148,-0.759910,2.023516,-0.265590
1769687384.426282,3.818195,-0.952787,1.925861,-0.369410
1769687384.445500,3.767572,-1.058992,1.825123,-0.384528
1769687384.465366,3.708513,-1.310465,1.721464,-0.289780
1769687384.485851,3.640247,-1.419721,1.615049,-0.280709
1769687384.505919,3.562396,-1.615039,1.506050,-0.318002
1769687384.525797,3.475724,-1.839045,1.394641,-0.441980
1769687384.545998,3.379847,-2.025208,1.281000,-0.374449
1769687384.565871,3.274382,-2.205267,1.165308,-0.471210
1769687384.585901,3.160863,-2.325511,1.047751,-0.328085
1769687384.605894,3.037758,-2.529374,0.928517,-0.308931
1769687384.625630,2.906215,-2.694174,0.807798,-0.292804
1769687384.646095,2.766235,-2.841274,0.685785,-0.431901
1769687384.665849,2.618585,-3.031099,0.562675,-0.447020
1769687384.685820,2.464415,-3.147069,0.438664,-0.364370
1769687384.705733,2.302192,-3.265481,0.313952,-0.212171
1769687384.725658,2.135367,-3.496201,0.188736,-0.416782
1769687384.745961,1.962788,-3.483382,0.063219,-0.331109
1769687384.766024,1.784841,-3.582873,-0.062399,-0.354291
1769687384.785758,1.603059,-3.617054,-0.187918,-0.213179
1769687384.805466,1.419359,-3.722037,-0.313136,-0.358323
1769687384.825459,1.232591,-3.791009,-0.437852,-0.357315
1769687384.845838,1.042755,-3.779413,-0.561868,-0.236361
1769687384.865797,0.851768,-3.825800,-0.684985,-0.097268
1769687384.885979,0.662316,-3.792840,-0.807005,-0.177901
1769687384.906152,0.471331,-3.726310,-0.927734,-0.267606
1769687384.926199,0.282645,-3.767815,-1.046978,-0.300868
1769687384.945592,0.096260,-3.699454,-1.164546,-0.126497
1769687384.965747,-0.086673,-3.648793,-1.280251,-0.106339
1769687384.986064,-0.268071,-3.558458,-1.393906,-0.256519
1769687385.005853,-0.446402,-3.512070,-1.505331,-0.054932
1769687385.025698,-0.619747,-3.403424,-1.614346,-0.234345
1769687385.045947,-0.789641,-3.369853,-1.720778,0.011591
1769687385.066137,-0.952631,-3.198950,-1.824455,-0.062995
1769687385.086123,-1.111403,-3.147069,-1.925213,-0.225274
1769687385.106045,-1.263271,-2.935270,-2.022889,-0.186973
1769687385.126102,-1.409004,-2.855312,-2.117328,-0.175886
1769687385.146294,-1.547834,-2.739341,-2.208378,0.025702
1769687385.165963,-1.678993,-2.529374,-2.295893,0.002520
1769687385.185966,-1.803633,-2.459792,-2.379735,-0.060979
1769687385.205891,-1.920986,-2.271187,-2.459767,-0.087189
1769687385.225869,-2.030669,-2.127140,-2.535862,0.066019
1769687385.245642,-2.131531,-1.932431,-2.607900,0.109359
1769687385.265856,-2.224340,-1.749321,-2.675763,-0.028726
